Word Order	Other Properties	Subject Position	Object Position	Sentence
LK[V]MF[SO]Q	base-opron	3	4	Spielt die Freundin es ?
LK[V]MF[OS]Q	base-opron	4	2	Spielt es die Freundin ?
MF[SO]VC[V]	base-opron	3	4	Weil die Freundin es spielt .
MF[OS]VC[V]	base-opron	4	2	Weil es die Freundin spielt .
VF[S]LK[V]MF[O]	base-opron	2	4	Die Passantin bewirft sie .
VF[O]LK[V]MF[S]	base-opron	4	1	Sie bewirft die Passantin .
LK[V]MF[SO]	base-opron	4	5	Deshalb bewirft die Passantin sie .
LK[V]MF[OS]	base-opron	5	3	Deshalb bewirft sie die Passantin .
LK[V]MF[SO]Q	base-opron	3	4	Bewirft die Passantin sie ?
LK[V]MF[OS]Q	base-opron	4	2	Bewirft sie die Passantin ?
MF[SO]VC[V]	base-opron	3	4	Weil die Passantin sie bewirft .
MF[OS]VC[V]	base-opron	4	2	Weil sie die Passantin bewirft .
VF[S]LK[V]MF[O]	base-opron	2	4	Die Kinder finden sie .
VF[O]LK[V]MF[S]	base-opron	4	1	Sie finden die Kinder .
LK[V]MF[SO]	base-opron	4	5	Deshalb finden die Kinder sie .
LK[V]MF[OS]	base-opron	5	3	Deshalb finden sie die Kinder .
LK[V]MF[SO]Q	base-opron	3	4	Finden die Kinder sie ?
LK[V]MF[OS]Q	base-opron	4	2	Finden sie die Kinder ?
MF[SO]VC[V]	base-opron	3	4	Weil die Kinder sie finden .
MF[OS]VC[V]	base-opron	4	2	Weil sie die Kinder finden .
VF[S]LK[V]MF[O]	base-opron	2	4	Die Leserin abonniert sie .
VF[O]LK[V]MF[S]	base-opron	4	1	Sie abonniert die Leserin .
LK[V]MF[SO]	base-opron	4	5	Deshalb abonniert die Leserin sie .
LK[V]MF[OS]	base-opron	5	3	Deshalb abonniert sie die Leserin .
LK[V]MF[SO]Q	base-opron	3	4	Abonniert die Leserin sie ?
LK[V]MF[OS]Q	base-opron	4	2	Abonniert sie die Leserin ?
MF[SO]VC[V]	base-opron	3	4	Weil die Leserin sie abonniert .
MF[OS]VC[V]	base-opron	4	2	Weil sie die Leserin abonniert .
VF[S]LK[V]MF[O]	base-opron	2	4	Die Herren rasieren sie .
VF[O]LK[V]MF[S]	base-opron	4	1	Sie rasieren die Herren .
LK[V]MF[SO]	base-opron	4	5	Deshalb rasieren die Herren sie .
LK[V]MF[OS]	base-opron	5	3	Deshalb rasieren sie die Herren .
LK[V]MF[SO]Q	base-opron	3	4	Rasieren die Herren sie ?
LK[V]MF[OS]Q	base-opron	4	2	Rasieren sie die Herren ?
MF[SO]VC[V]	base-opron	3	4	Weil die Herren sie rasieren .
MF[OS]VC[V]	base-opron	4	2	Weil sie die Herren rasieren .
VF[S]LK[V]MF[O]	base-opron	2	4	Die Mama trinkt es .
VF[O]LK[V]MF[S]	base-opron	4	1	Es trinkt die Mama .
LK[V]MF[SO]	base-opron	4	5	Deshalb trinkt die Mama es .
LK[V]MF[OS]	base-opron	5	3	Deshalb trinkt es die Mama .
LK[V]MF[SO]Q	base-opron	3	4	Trinkt die Mama es ?
LK[V]MF[OS]Q	base-opron	4	2	Trinkt es die Mama ?
MF[SO]VC[V]	base-opron	3	4	Weil die Mama es trinkt .
MF[OS]VC[V]	base-opron	4	2	Weil es die Mama trinkt .
VF[S]LK[V]MF[O]	base-opron	2	4	Die Schriftsteller schreiben sie .
VF[O]LK[V]MF[S]	base-opron	4	1	Sie schreiben die Schriftsteller .
LK[V]MF[SO]	base-opron	4	5	Deshalb schreiben die Schriftsteller sie .
LK[V]MF[OS]	base-opron	5	3	Deshalb schreiben sie die Schriftsteller .
LK[V]MF[SO]Q	base-opron	3	4	Schreiben die Schriftsteller sie ?
LK[V]MF[OS]Q	base-opron	4	2	Schreiben sie die Schriftsteller ?
MF[SO]VC[V]	base-opron	3	4	Weil die Schriftsteller sie schreiben .
MF[OS]VC[V]	base-opron	4	2	Weil sie die Schriftsteller schreiben .
VF[S]LK[V]MF[O]	base-opron	2	4	Die Politikerin beendet sie .
VF[O]LK[V]MF[S]	base-opron	4	1	Sie beendet die Politikerin .
LK[V]MF[SO]	base-opron	4	5	Deshalb beendet die Politikerin sie .
LK[V]MF[OS]	base-opron	5	3	Deshalb beendet sie die Politikerin .
LK[V]MF[SO]Q	base-opron	3	4	Beendet die Politikerin sie ?
LK[V]MF[OS]Q	base-opron	4	2	Beendet sie die Politikerin ?
MF[SO]VC[V]	base-opron	3	4	Weil die Politikerin sie beendet .
MF[OS]VC[V]	base-opron	4	2	Weil sie die Politikerin beendet .
VF[S]LK[V]MF[O]	base-opron	2	4	Die Abgeordneten bekommen sie .
VF[O]LK[V]MF[S]	base-opron	4	1	Sie bekommen die Abgeordneten .
LK[V]MF[SO]	base-opron	4	5	Deshalb bekommen die Abgeordneten sie .
LK[V]MF[OS]	base-opron	5	3	Deshalb bekommen sie die Abgeordneten .
LK[V]MF[SO]Q	base-opron	3	4	Bekommen die Abgeordneten sie ?
LK[V]MF[OS]Q	base-opron	4	2	Bekommen sie die Abgeordneten ?
MF[SO]VC[V]	base-opron	3	4	Weil die Abgeordneten sie bekommen .
MF[OS]VC[V]	base-opron	4	2	Weil sie die Abgeordneten bekommen .
VF[S]LK[V]MF[O]	base-opron	2	4	Die Kleinbauern ziehen sie .
VF[O]LK[V]MF[S]	base-opron	4	1	Sie ziehen die Kleinbauern .
LK[V]MF[SO]	base-opron	4	5	Deshalb ziehen die Kleinbauern sie .
LK[V]MF[OS]	base-opron	5	3	Deshalb ziehen sie die Kleinbauern .
LK[V]MF[SO]Q	base-opron	3	4	Ziehen die Kleinbauern sie ?
LK[V]MF[OS]Q	base-opron	4	2	Ziehen sie die Kleinbauern ?
MF[SO]VC[V]	base-opron	3	4	Weil die Kleinbauern sie ziehen .
MF[OS]VC[V]	base-opron	4	2	Weil sie die Kleinbauern ziehen .
VF[S]LK[V]MF[O]	base-opron	2	4	Die Sportlerinnen gewinnen sie .
VF[O]LK[V]MF[S]	base-opron	4	1	Sie gewinnen die Sportlerinnen .
LK[V]MF[SO]	base-opron	4	5	Deshalb gewinnen die Sportlerinnen sie .
LK[V]MF[OS]	base-opron	5	3	Deshalb gewinnen sie die Sportlerinnen .
LK[V]MF[SO]Q	base-opron	3	4	Gewinnen die Sportlerinnen sie ?
LK[V]MF[OS]Q	base-opron	4	2	Gewinnen sie die Sportlerinnen ?
MF[SO]VC[V]	base-opron	3	4	Weil die Sportlerinnen sie gewinnen .
MF[OS]VC[V]	base-opron	4	2	Weil sie die Sportlerinnen gewinnen .
VF[S]LK[V]MF[O]	base-opron	2	4	Die Handwerkerin übernimmt sie .
VF[O]LK[V]MF[S]	base-opron	4	1	Sie übernimmt die Handwerkerin .
LK[V]MF[SO]	base-opron	4	5	Deshalb übernimmt die Handwerkerin sie .
LK[V]MF[OS]	base-opron	5	3	Deshalb übernimmt sie die Handwerkerin .
LK[V]MF[SO]Q	base-opron	3	4	Übernimmt die Handwerkerin sie ?
LK[V]MF[OS]Q	base-opron	4	2	Übernimmt sie die Handwerkerin ?
MF[SO]VC[V]	base-opron	3	4	Weil die Handwerkerin sie übernimmt .
MF[OS]VC[V]	base-opron	4	2	Weil sie die Handwerkerin übernimmt .
VF[S]LK[V]MF[O]	aux-opron	2	4	Die Generäle werden sie starten .
VF[O]LK[V]MF[S]	aux-opron	4	1	Sie werden die Generäle starten .
LK[V]MF[SO]	aux-opron	4	5	Deshalb werden die Generäle sie starten .
LK[V]MF[OS]	aux-opron	5	3	Deshalb werden sie die Generäle starten .
LK[V]MF[SO]Q	aux-opron	3	4	Werden die Generäle sie starten ?
LK[V]MF[OS]Q	aux-opron	4	2	Werden sie die Generäle starten ?
MF[SO]VC[V]	aux-opron	3	4	Weil die Generäle sie starten werden .
MF[OS]VC[V]	aux-opron	4	2	Weil sie die Generäle starten werden .
VF[S]LK[V]MF[O]	aux-opron	2	5	Die Partnerin wird es leben .
VF[O]LK[V]MF[S]	aux-opron	5	2	Es leben wird die Partnerin .
LK[V]MF[SO]	aux-opron	4	6	Deshalb wird die Partnerin es leben .
LK[V]MF[OS]	aux-opron	6	4	Deshalb wird es leben die Partnerin .
LK[V]MF[SO]Q	aux-opron	3	5	Wird die Partnerin es leben ?
LK[V]MF[OS]Q	aux-opron	5	3	Wird es leben die Partnerin ?
MF[SO]VC[V]	aux-opron	3	5	Weil die Partnerin es leben wird .
MF[OS]VC[V]	aux-opron	5	3	Weil es leben die Partnerin wird .
VF[S]LK[V]MF[O]	aux-opron	2	4	Die Journalistin wird sie übertexten .
VF[O]LK[V]MF[S]	aux-opron	4	1	Sie wird die Journalistin übertexten .
LK[V]MF[SO]	aux-opron	4	5	Deshalb wird die Journalistin sie übertexten .
LK[V]MF[OS]	aux-opron	5	3	Deshalb wird sie die Journalistin übertexten .
LK[V]MF[SO]Q	aux-opron	3	4	Wird die Journalistin sie übertexten ?
LK[V]MF[OS]Q	aux-opron	4	2	Wird sie die Journalistin übertexten ?
MF[SO]VC[V]	aux-opron	3	4	Weil die Journalistin sie übertexten wird .
MF[OS]VC[V]	aux-opron	4	2	Weil sie die Journalistin übertexten wird .
VF[S]LK[V]MF[O]	aux-opron	2	5	Die Freundin wird es spielen .
VF[O]LK[V]MF[S]	aux-opron	5	2	Es spielen wird die Freundin .
LK[V]MF[SO]	aux-opron	4	6	Deshalb wird die Freundin es spielen .
LK[V]MF[OS]	aux-opron	6	4	Deshalb wird es spielen die Freundin .
LK[V]MF[SO]Q	aux-opron	3	5	Wird die Freundin es spielen ?
LK[V]MF[OS]Q	aux-opron	5	3	Wird es spielen die Freundin ?
MF[SO]VC[V]	aux-opron	3	5	Weil die Freundin es spielen wird .
MF[OS]VC[V]	aux-opron	5	3	Weil es spielen die Freundin wird .
VF[S]LK[V]MF[O]	aux-opron	2	4	Die Passanten werden sie bewerfen .
VF[O]LK[V]MF[S]	aux-opron	4	1	Sie werden die Passanten bewerfen .
LK[V]MF[SO]	aux-opron	4	5	Deshalb werden die Passanten sie bewerfen .
LK[V]MF[OS]	aux-opron	5	3	Deshalb werden sie die Passanten bewerfen .
LK[V]MF[SO]Q	aux-opron	3	4	Werden die Passanten sie bewerfen ?
LK[V]MF[OS]Q	aux-opron	4	2	Werden sie die Passanten bewerfen ?
MF[SO]VC[V]	aux-opron	3	4	Weil die Passanten sie bewerfen werden .
MF[OS]VC[V]	aux-opron	4	2	Weil sie die Passanten bewerfen werden .
VF[S]LK[V]MF[O]	aux-opron	2	5	Die Kinder werden sie finden .
VF[O]LK[V]MF[S]	aux-opron	5	2	Sie finden werden die Kinder .
LK[V]MF[SO]	aux-opron	4	6	Deshalb werden die Kinder sie finden .
LK[V]MF[OS]	aux-opron	6	4	Deshalb werden sie finden die Kinder .
LK[V]MF[SO]Q	aux-opron	3	5	Werden die Kinder sie finden ?
LK[V]MF[OS]Q	aux-opron	5	3	Werden sie finden die Kinder ?
MF[SO]VC[V]	aux-opron	3	5	Weil die Kinder sie finden werden .
MF[OS]VC[V]	aux-opron	5	3	Weil sie finden die Kinder werden .
VF[S]LK[V]MF[O]	aux-opron	2	4	Die Leser werden sie abonnieren .
VF[O]LK[V]MF[S]	aux-opron	4	1	Sie werden die Leser abonnieren .
LK[V]MF[SO]	aux-opron	4	5	Deshalb werden die Leser sie abonnieren .
LK[V]MF[OS]	aux-opron	5	3	Deshalb werden sie die Leser abonnieren .
LK[V]MF[SO]Q	aux-opron	3	4	Werden die Leser sie abonnieren ?
LK[V]MF[OS]Q	aux-opron	4	2	Werden sie die Leser abonnieren ?
MF[SO]VC[V]	aux-opron	3	4	Weil die Leser sie abonnieren werden .
MF[OS]VC[V]	aux-opron	4	2	Weil sie die Leser abonnieren werden .
VF[S]LK[V]MF[O]	aux-opron	2	4	Die Herren werden sie rasieren .
VF[O]LK[V]MF[S]	aux-opron	4	1	Sie werden die Herren rasieren .
LK[V]MF[SO]	aux-opron	4	5	Deshalb werden die Herren sie rasieren .
LK[V]MF[OS]	aux-opron	5	3	Deshalb werden sie die Herren rasieren .
LK[V]MF[SO]Q	aux-opron	3	4	Werden die Herren sie rasieren ?
LK[V]MF[OS]Q	aux-opron	4	2	Werden sie die Herren rasieren ?
MF[SO]VC[V]	aux-opron	3	4	Weil die Herren sie rasieren werden .
MF[OS]VC[V]	aux-opron	4	2	Weil sie die Herren rasieren werden .
VF[S]LK[V]MF[O]	aux-opron	2	4	Die Mama wird es trinken .
VF[O]LK[V]MF[S]	aux-opron	4	1	Es wird die Mama trinken .
LK[V]MF[SO]	aux-opron	4	5	Deshalb wird die Mama es trinken .
LK[V]MF[OS]	aux-opron	5	3	Deshalb wird es die Mama trinken .
LK[V]MF[SO]Q	aux-opron	3	4	Wird die Mama es trinken ?
LK[V]MF[OS]Q	aux-opron	4	2	Wird es die Mama trinken ?
MF[SO]VC[V]	aux-opron	3	4	Weil die Mama es trinken wird .
MF[OS]VC[V]	aux-opron	4	2	Weil es die Mama trinken wird .
VF[S]LK[V]MF[O]	aux-opron	2	5	Die Schriftsteller werden sie schreiben .
VF[O]LK[V]MF[S]	aux-opron	5	2	Sie schreiben werden die Schriftsteller .
LK[V]MF[SO]	aux-opron	4	6	Deshalb werden die Schriftsteller sie schreiben .
LK[V]MF[OS]	aux-opron	6	4	Deshalb werden sie schreiben die Schriftsteller .
LK[V]MF[SO]Q	aux-opron	3	5	Werden die Schriftsteller sie schreiben ?
LK[V]MF[OS]Q	aux-opron	5	3	Werden sie schreiben die Schriftsteller ?
MF[SO]VC[V]	aux-opron	3	5	Weil die Schriftsteller sie schreiben werden .
MF[OS]VC[V]	aux-opron	5	3	Weil sie schreiben die Schriftsteller werden .
VF[S]LK[V]MF[O]	aux-opron	2	4	Die Politikerin wird sie beenden .
VF[O]LK[V]MF[S]	aux-opron	4	1	Sie wird die Politikerin beenden .
LK[V]MF[SO]	aux-opron	4	5	Deshalb wird die Politikerin sie beenden .
LK[V]MF[OS]	aux-opron	5	3	Deshalb wird sie die Politikerin beenden .
LK[V]MF[SO]Q	aux-opron	3	4	Wird die Politikerin sie beenden ?
LK[V]MF[OS]Q	aux-opron	4	2	Wird sie die Politikerin beenden ?
MF[SO]VC[V]	aux-opron	3	4	Weil die Politikerin sie beenden wird .
MF[OS]VC[V]	aux-opron	4	2	Weil sie die Politikerin beenden wird .
VF[S]LK[V]MF[O]	aux-opron	2	4	Die Abgeordneten werden sie bekommen .
VF[O]LK[V]MF[S]	aux-opron	4	1	Sie werden die Abgeordneten bekommen .
LK[V]MF[SO]	aux-opron	4	5	Deshalb werden die Abgeordneten sie bekommen .
LK[V]MF[OS]	aux-opron	5	3	Deshalb werden sie die Abgeordneten bekommen .
LK[V]MF[SO]Q	aux-opron	3	4	Werden die Abgeordneten sie bekommen ?
LK[V]MF[OS]Q	aux-opron	4	2	Werden sie die Abgeordneten bekommen ?
MF[SO]VC[V]	aux-opron	3	4	Weil die Abgeordneten sie bekommen werden .
MF[OS]VC[V]	aux-opron	4	2	Weil sie die Abgeordneten bekommen werden .
VF[S]LK[V]MF[O]	aux-opron	2	5	Die Kleinbauern werden sie ziehen .
VF[O]LK[V]MF[S]	aux-opron	5	2	Sie ziehen werden die Kleinbauern .
LK[V]MF[SO]	aux-opron	4	6	Deshalb werden die Kleinbauern sie ziehen .
LK[V]MF[OS]	aux-opron	6	4	Deshalb werden sie ziehen die Kleinbauern .
LK[V]MF[SO]Q	aux-opron	3	5	Werden die Kleinbauern sie ziehen ?
LK[V]MF[OS]Q	aux-opron	5	3	Werden sie ziehen die Kleinbauern ?
MF[SO]VC[V]	aux-opron	3	5	Weil die Kleinbauern sie ziehen werden .
MF[OS]VC[V]	aux-opron	5	3	Weil sie ziehen die Kleinbauern werden .
VF[S]LK[V]MF[O]	aux-opron	2	4	Die Sportlerinnen werden sie gewinnen .
VF[O]LK[V]MF[S]	aux-opron	4	1	Sie werden die Sportlerinnen gewinnen .
LK[V]MF[SO]	aux-opron	4	5	Deshalb werden die Sportlerinnen sie gewinnen .
LK[V]MF[OS]	aux-opron	5	3	Deshalb werden sie die Sportlerinnen gewinnen .
LK[V]MF[SO]Q	aux-opron	3	4	Werden die Sportlerinnen sie gewinnen ?
LK[V]MF[OS]Q	aux-opron	4	2	Werden sie die Sportlerinnen gewinnen ?
MF[SO]VC[V]	aux-opron	3	4	Weil die Sportlerinnen sie gewinnen werden .
MF[OS]VC[V]	aux-opron	4	2	Weil sie die Sportlerinnen gewinnen werden .
VF[S]LK[V]MF[O]	aux-opron	2	4	Die Handwerker werden sie übernehmen .
VF[O]LK[V]MF[S]	aux-opron	4	1	Sie werden die Handwerker übernehmen .
LK[V]MF[SO]	aux-opron	4	5	Deshalb werden die Handwerker sie übernehmen .
LK[V]MF[OS]	aux-opron	5	3	Deshalb werden sie die Handwerker übernehmen .
LK[V]MF[SO]Q	aux-opron	3	4	Werden die Handwerker sie übernehmen ?
LK[V]MF[OS]Q	aux-opron	4	2	Werden sie die Handwerker übernehmen ?
MF[SO]VC[V]	aux-opron	3	4	Weil die Handwerker sie übernehmen werden .
MF[OS]VC[V]	aux-opron	4	2	Weil sie die Handwerker übernehmen werden .
VF[S]LK[V]MF[O]	spron-opron	1	3	Sie startet sie .
VF[O]LK[V]MF[S]	spron-opron	3	1	Sie startet sie .
LK[V]MF[SO]	spron-opron	3	4	Deshalb startet sie sie .
LK[V]MF[SO]Q	spron-opron	2	3	Startet sie sie ?
MF[SO]VC[V]	spron-opron	2	3	Weil sie sie startet .
VF[S]LK[V]MF[O]	spron-opron	1	3	Sie lebt es .
VF[O]LK[V]MF[S]	spron-opron	3	1	Es lebt sie .
LK[V]MF[SO]	spron-opron	3	4	Deshalb lebt sie es .
LK[V]MF[SO]Q	spron-opron	2	3	Lebt sie es ?
MF[SO]VC[V]	spron-opron	2	3	Weil sie es lebt .
VF[S]LK[V]MF[O]	spron-opron	1	3	Sie übertextet sie .
VF[O]LK[V]MF[S]	spron-opron	3	1	Sie übertextet sie .
LK[V]MF[SO]	spron-opron	3	4	Deshalb übertextet sie sie .
LK[V]MF[SO]Q	spron-opron	2	3	Übertextet sie sie ?
MF[SO]VC[V]	spron-opron	2	3	Weil sie sie übertextet .
VF[S]LK[V]MF[O]	spron-opron	1	3	Sie spielen sie .
VF[O]LK[V]MF[S]	spron-opron	3	1	Sie spielen sie .
LK[V]MF[SO]	spron-opron	3	4	Deshalb spielen sie sie .
LK[V]MF[SO]Q	spron-opron	2	3	Spielen sie sie ?
MF[SO]VC[V]	spron-opron	2	3	Weil sie sie spielen .
VF[S]LK[V]MF[O]	spron-opron	1	3	Sie bewirft sie .
VF[O]LK[V]MF[S]	spron-opron	3	1	Sie bewirft sie .
LK[V]MF[SO]	spron-opron	3	4	Deshalb bewirft sie sie .
LK[V]MF[SO]Q	spron-opron	2	3	Bewirft sie sie ?
MF[SO]VC[V]	spron-opron	2	3	Weil sie sie bewirft .
VF[S]LK[V]MF[O]	spron-opron	1	3	Sie findet es .
VF[O]LK[V]MF[S]	spron-opron	3	1	Es findet sie .
LK[V]MF[SO]	spron-opron	3	4	Deshalb findet sie es .
LK[V]MF[SO]Q	spron-opron	2	3	Findet sie es ?
MF[SO]VC[V]	spron-opron	2	3	Weil sie es findet .
VF[S]LK[V]MF[O]	spron-opron	1	3	Sie abonniert sie .
VF[O]LK[V]MF[S]	spron-opron	3	1	Sie abonniert sie .
LK[V]MF[SO]	spron-opron	3	4	Deshalb abonniert sie sie .
LK[V]MF[SO]Q	spron-opron	2	3	Abonniert sie sie ?
MF[SO]VC[V]	spron-opron	2	3	Weil sie sie abonniert .
VF[S]LK[V]MF[O]	spron-opron	1	3	Sie rasiert sie .
VF[O]LK[V]MF[S]	spron-opron	3	1	Sie rasiert sie .
LK[V]MF[SO]	spron-opron	3	4	Deshalb rasiert sie sie .
LK[V]MF[SO]Q	spron-opron	2	3	Rasiert sie sie ?
MF[SO]VC[V]	spron-opron	2	3	Weil sie sie rasiert .
VF[S]LK[V]MF[O]	spron-opron	1	3	Sie trinkt es .
VF[O]LK[V]MF[S]	spron-opron	3	1	Es trinkt sie .
LK[V]MF[SO]	spron-opron	3	4	Deshalb trinkt sie es .
LK[V]MF[SO]Q	spron-opron	2	3	Trinkt sie es ?
MF[SO]VC[V]	spron-opron	2	3	Weil sie es trinkt .
VF[S]LK[V]MF[O]	spron-opron	1	3	Sie schreibt es .
VF[O]LK[V]MF[S]	spron-opron	3	1	Es schreibt sie .
LK[V]MF[SO]	spron-opron	3	4	Deshalb schreibt sie es .
LK[V]MF[SO]Q	spron-opron	2	3	Schreibt sie es ?
MF[SO]VC[V]	spron-opron	2	3	Weil sie es schreibt .
VF[S]LK[V]MF[O]	spron-opron	1	3	Sie beenden sie .
VF[O]LK[V]MF[S]	spron-opron	3	1	Sie beenden sie .
LK[V]MF[SO]	spron-opron	3	4	Deshalb beenden sie sie .
LK[V]MF[SO]Q	spron-opron	2	3	Beenden sie sie ?
MF[SO]VC[V]	spron-opron	2	3	Weil sie sie beenden .
VF[S]LK[V]MF[O]	spron-opron	1	3	Sie bekommt sie .
VF[O]LK[V]MF[S]	spron-opron	3	1	Sie bekommt sie .
LK[V]MF[SO]	spron-opron	3	4	Deshalb bekommt sie sie .
LK[V]MF[SO]Q	spron-opron	2	3	Bekommt sie sie ?
MF[SO]VC[V]	spron-opron	2	3	Weil sie sie bekommt .
VF[S]LK[V]MF[O]	spron-opron	1	3	Sie ziehen sie .
VF[O]LK[V]MF[S]	spron-opron	3	1	Sie ziehen sie .
LK[V]MF[SO]	spron-opron	3	4	Deshalb ziehen sie sie .
LK[V]MF[SO]Q	spron-opron	2	3	Ziehen sie sie ?
MF[SO]VC[V]	spron-opron	2	3	Weil sie sie ziehen .
VF[S]LK[V]MF[O]	spron-opron	1	3	Sie gewinnt sie .
VF[O]LK[V]MF[S]	spron-opron	3	1	Sie gewinnt sie .
LK[V]MF[SO]	spron-opron	3	4	Deshalb gewinnt sie sie .
LK[V]MF[SO]Q	spron-opron	2	3	Gewinnt sie sie ?
MF[SO]VC[V]	spron-opron	2	3	Weil sie sie gewinnt .
VF[S]LK[V]MF[O]	spron-opron	1	3	Sie übernimmt sie .
VF[O]LK[V]MF[S]	spron-opron	3	1	Sie übernimmt sie .
LK[V]MF[SO]	spron-opron	3	4	Deshalb übernimmt sie sie .
LK[V]MF[SO]Q	spron-opron	2	3	Übernimmt sie sie ?
MF[SO]VC[V]	spron-opron	2	3	Weil sie sie übernimmt .
VF[S]LK[V]MF[O]	base-oneg	2	5	Die Generäle starten keine Angriffe .
VF[O]LK[V]MF[S]	base-oneg	5	2	Keine Angriffe starten die Generäle .
LK[V]MF[SO]	base-oneg	4	6	Deshalb starten die Generäle keine Angriffe .
LK[V]MF[SO]Q	base-oneg	3	5	Starten die Generäle keine Angriffe ?
MF[SO]VC[V]	base-oneg	3	5	Weil die Generäle keine Angriffe starten .
VF[S]LK[V]MF[O]	base-oneg	2	5	Die Partnerin lebt kein Doppelleben .
VF[O]LK[V]MF[S]	base-oneg	5	2	Kein Doppelleben lebt die Partnerin .
LK[V]MF[SO]	base-oneg	4	6	Deshalb lebt die Partnerin kein Doppelleben .
LK[V]MF[SO]Q	base-oneg	3	5	Lebt die Partnerin kein Doppelleben ?
MF[SO]VC[V]	base-oneg	3	5	Weil die Partnerin kein Doppelleben lebt .
VF[S]LK[V]MF[O]	base-oneg	2	5	Die Journalistin übertextet keine Aufnahme .
VF[O]LK[V]MF[S]	base-oneg	5	2	Keine Aufnahme übertextet die Journalistin .
LK[V]MF[SO]	base-oneg	4	6	Deshalb übertextet die Journalistin keine Aufnahme .
LK[V]MF[SO]Q	base-oneg	3	5	Übertextet die Journalistin keine Aufnahme ?
MF[SO]VC[V]	base-oneg	3	5	Weil die Journalistin keine Aufnahme übertextet .
VF[S]LK[V]MF[O]	base-oneg	2	5	Die Freundin spielt keine Traumhochzeit .
VF[O]LK[V]MF[S]	base-oneg	5	2	Keine Traumhochzeit spielt die Freundin .
LK[V]MF[SO]	base-oneg	4	6	Deshalb spielt die Freundin keine Traumhochzeit .
LK[V]MF[SO]Q	base-oneg	3	5	Spielt die Freundin keine Traumhochzeit ?
MF[SO]VC[V]	base-oneg	3	5	Weil die Freundin keine Traumhochzeit spielt .
VF[S]LK[V]MF[O]	base-oneg	2	5	Die Passantin bewirft kein Kunstwerk .
VF[O]LK[V]MF[S]	base-oneg	5	2	Kein Kunstwerk bewirft die Passantin .
LK[V]MF[SO]	base-oneg	4	6	Deshalb bewirft die Passantin kein Kunstwerk .
LK[V]MF[SO]Q	base-oneg	3	5	Bewirft die Passantin kein Kunstwerk ?
MF[SO]VC[V]	base-oneg	3	5	Weil die Passantin kein Kunstwerk bewirft .
VF[S]LK[V]MF[O]	base-oneg	2	5	Die Kinder finden keine Lösungen .
VF[O]LK[V]MF[S]	base-oneg	5	2	Keine Lösungen finden die Kinder .
LK[V]MF[SO]	base-oneg	4	6	Deshalb finden die Kinder keine Lösungen .
LK[V]MF[SO]Q	base-oneg	3	5	Finden die Kinder keine Lösungen ?
MF[SO]VC[V]	base-oneg	3	5	Weil die Kinder keine Lösungen finden .
VF[S]LK[V]MF[O]	base-oneg	2	5	Die Leserin abonniert keine Zeitschrift .
VF[O]LK[V]MF[S]	base-oneg	5	2	Keine Zeitschrift abonniert die Leserin .
LK[V]MF[SO]	base-oneg	4	6	Deshalb abonniert die Leserin keine Zeitschrift .
LK[V]MF[SO]Q	base-oneg	3	5	Abonniert die Leserin keine Zeitschrift ?
MF[SO]VC[V]	base-oneg	3	5	Weil die Leserin keine Zeitschrift abonniert .
VF[S]LK[V]MF[O]	base-oneg	2	5	Die Herren rasieren keine Bärte .
VF[O]LK[V]MF[S]	base-oneg	5	2	Keine Bärte rasieren die Herren .
LK[V]MF[SO]	base-oneg	4	6	Deshalb rasieren die Herren keine Bärte .
LK[V]MF[SO]Q	base-oneg	3	5	Rasieren die Herren keine Bärte ?
MF[SO]VC[V]	base-oneg	3	5	Weil die Herren keine Bärte rasieren .
VF[S]LK[V]MF[O]	base-oneg	2	5	Die Mamas trinken keine Kaffees .
VF[O]LK[V]MF[S]	base-oneg	5	2	Keine Kaffees trinken die Mamas .
LK[V]MF[SO]	base-oneg	4	6	Deshalb trinken die Mamas keine Kaffees .
LK[V]MF[SO]Q	base-oneg	3	5	Trinken die Mamas keine Kaffees ?
MF[SO]VC[V]	base-oneg	3	5	Weil die Mamas keine Kaffees trinken .
VF[S]LK[V]MF[O]	base-oneg	2	5	Die Schriftsteller schreiben keine Romane .
VF[O]LK[V]MF[S]	base-oneg	5	2	Keine Romane schreiben die Schriftsteller .
LK[V]MF[SO]	base-oneg	4	6	Deshalb schreiben die Schriftsteller keine Romane .
LK[V]MF[SO]Q	base-oneg	3	5	Schreiben die Schriftsteller keine Romane ?
MF[SO]VC[V]	base-oneg	3	5	Weil die Schriftsteller keine Romane schreiben .
VF[S]LK[V]MF[O]	base-oneg	2	5	Die Politikerin beendet keine Rede .
VF[O]LK[V]MF[S]	base-oneg	5	2	Keine Rede beendet die Politikerin .
LK[V]MF[SO]	base-oneg	4	6	Deshalb beendet die Politikerin keine Rede .
LK[V]MF[SO]Q	base-oneg	3	5	Beendet die Politikerin keine Rede ?
MF[SO]VC[V]	base-oneg	3	5	Weil die Politikerin keine Rede beendet .
VF[S]LK[V]MF[O]	base-oneg	2	5	Die Abgeordnete bekommt kein Grundgehalt .
VF[O]LK[V]MF[S]	base-oneg	5	2	Kein Grundgehalt bekommt die Abgeordnete .
LK[V]MF[SO]	base-oneg	4	6	Deshalb bekommt die Abgeordnete kein Grundgehalt .
LK[V]MF[SO]Q	base-oneg	3	5	Bekommt die Abgeordnete kein Grundgehalt ?
