Word Order	Other Properties	Subject Position	Object Position	Sentence
VF[O]LK[V]MF[S]	base-spron	4	2	Een oplossing verzinnen zij .
VF[ADV]LK[V]MF[SO]	base-spron	3	5	Daarom verzinnen zij een oplossing .
LK[V]MF[SO]	base-spron	2	4	Verzinnen zij een oplossing ?
MF[SO]VC[V]	base-spron	2	4	Omdat zij een oplossing verzinnen .
VF[S]LK[V]MF[O]	base-spron	1	3	Ik bestel tijdschriften .
VF[O]LK[V]MF[S]	base-spron	3	1	Tijdschriften bestel ik .
VF[ADV]LK[V]MF[SO]	base-spron	3	4	Daarom bestel ik tijdschriften .
LK[V]MF[SO]	base-spron	2	3	Bestel ik tijdschriften ?
MF[SO]VC[V]	base-spron	2	3	Omdat ik tijdschriften bestel .
VF[S]LK[V]MF[O]	base-spron	1	3	Hij scheert baarden .
VF[O]LK[V]MF[S]	base-spron	3	1	Baarden scheert hij .
VF[ADV]LK[V]MF[SO]	base-spron	3	4	Daarom scheert hij baarden .
LK[V]MF[SO]	base-spron	2	3	Scheert hij baarden ?
MF[SO]VC[V]	base-spron	2	3	Omdat hij baarden scheert .
VF[S]LK[V]MF[O]	base-spron	1	5	Jullie drinken een kopje koffie .
VF[O]LK[V]MF[S]	base-spron	5	3	Een kopje koffie drinken jullie .
VF[ADV]LK[V]MF[SO]	base-spron	3	6	Daarom drinken jullie een kopje koffie .
LK[V]MF[SO]	base-spron	2	5	Drinken jullie een kopje koffie ?
MF[SO]VC[V]	base-spron	2	5	Omdat jullie een kopje koffie drinken .
VF[S]LK[V]MF[O]	base-spron	1	3	Hij schrijft romans .
VF[O]LK[V]MF[S]	base-spron	3	1	Romans schrijft hij .
VF[ADV]LK[V]MF[SO]	base-spron	3	4	Daarom schrijft hij romans .
LK[V]MF[SO]	base-spron	2	3	Schrijft hij romans ?
MF[SO]VC[V]	base-spron	2	3	Omdat hij romans schrijft .
VF[S]LK[V]MF[O]	base-spron	1	4	We beginnen een onderhandeling .
VF[O]LK[V]MF[S]	base-spron	4	2	Een onderhandeling beginnen we .
VF[ADV]LK[V]MF[SO]	base-spron	3	5	Daarom beginnen we een onderhandeling .
LK[V]MF[SO]	base-spron	2	4	Beginnen we een onderhandeling ?
MF[SO]VC[V]	base-spron	2	4	Omdat we een onderhandeling beginnen .
VF[S]LK[V]MF[O]	base-spron	1	4	Jullie krijgen een basissalaris .
VF[O]LK[V]MF[S]	base-spron	4	2	Een basissalaris krijgen jullie .
VF[ADV]LK[V]MF[SO]	base-spron	3	5	Daarom krijgen jullie een basissalaris .
LK[V]MF[SO]	base-spron	2	4	Krijgen jullie een basissalaris ?
MF[SO]VC[V]	base-spron	2	4	Omdat jullie een basissalaris krijgen .
VF[S]LK[V]MF[O]	base-spron	1	4	We bouwen een hek .
VF[O]LK[V]MF[S]	base-spron	4	2	Een hek bouwen we .
VF[ADV]LK[V]MF[SO]	base-spron	3	5	Daarom bouwen we een hek .
LK[V]MF[SO]	base-spron	2	4	Bouwen we een hek ?
MF[SO]VC[V]	base-spron	2	4	Omdat we een hek bouwen .
VF[S]LK[V]MF[O]	base-spron	1	4	Jullie winnen een toer .
VF[O]LK[V]MF[S]	base-spron	4	2	Een toer winnen jullie .
VF[ADV]LK[V]MF[SO]	base-spron	3	5	Daarom winnen jullie een toer .
LK[V]MF[SO]	base-spron	2	4	Winnen jullie een toer ?
MF[SO]VC[V]	base-spron	2	4	Omdat jullie een toer winnen .
VF[S]LK[V]MF[O]	base-spron	1	3	Hij regelt constructies .
VF[O]LK[V]MF[S]	base-spron	3	1	Constructies regelt hij .
VF[ADV]LK[V]MF[SO]	base-spron	3	4	Daarom regelt hij constructies .
LK[V]MF[SO]	base-spron	2	3	Regelt hij constructies ?
MF[SO]VC[V]	base-spron	2	3	Omdat hij constructies regelt .
VF[S]LK[V]MF[O]	amb-spron	1	3	Ze plannen aanvallen .
VF[O]LK[V]MF[S]	amb-spron	3	1	Aanvallen plannen ze .
VF[ADV]LK[V]MF[SO]	amb-spron	3	4	Daarom plannen ze aanvallen .
LK[V]MF[SO]	amb-spron	2	3	Plannen ze aanvallen ?
MF[SO]VC[V]	amb-spron	2	3	Omdat ze aanvallen plannen .
VF[S]LK[V]MF[O]	amb-spron	1	3	Jullie leven dubbellevens .
VF[O]LK[V]MF[S]	amb-spron	3	1	Dubbellevens leven jullie .
VF[ADV]LK[V]MF[SO]	amb-spron	3	4	Daarom leven jullie dubbellevens .
LK[V]MF[SO]	amb-spron	2	3	Leven jullie dubbellevens ?
MF[SO]VC[V]	amb-spron	2	3	Omdat jullie dubbellevens leven .
VF[S]LK[V]MF[O]	amb-spron	1	3	Ze synchroniseren opnames .
VF[O]LK[V]MF[S]	amb-spron	3	1	Opnames synchroniseren ze .
VF[ADV]LK[V]MF[SO]	amb-spron	3	4	Daarom synchroniseren ze opnames .
LK[V]MF[SO]	amb-spron	2	3	Synchroniseren ze opnames ?
MF[SO]VC[V]	amb-spron	2	3	Omdat ze opnames synchroniseren .
VF[S]LK[V]MF[O]	amb-spron	1	3	Ze repeteren droombruiloften .
VF[O]LK[V]MF[S]	amb-spron	3	1	Droombruiloften repeteren ze .
VF[ADV]LK[V]MF[SO]	amb-spron	3	4	Daarom repeteren ze droombruiloften .
LK[V]MF[SO]	amb-spron	2	3	Repeteren ze droombruiloften ?
MF[SO]VC[V]	amb-spron	2	3	Omdat ze droombruiloften repeteren .
VF[S]LK[V]MF[O]	amb-spron	1	3	Ze vernielen kunstwerken .
VF[O]LK[V]MF[S]	amb-spron	3	1	Kunstwerken vernielen ze .
VF[ADV]LK[V]MF[SO]	amb-spron	3	4	Daarom vernielen ze kunstwerken .
LK[V]MF[SO]	amb-spron	2	3	Vernielen ze kunstwerken ?
MF[SO]VC[V]	amb-spron	2	3	Omdat ze kunstwerken vernielen .
VF[S]LK[V]MF[O]	amb-spron	1	3	Jullie verzinnen oplossingen .
VF[O]LK[V]MF[S]	amb-spron	3	1	Oplossingen verzinnen jullie .
VF[ADV]LK[V]MF[SO]	amb-spron	3	4	Daarom verzinnen jullie oplossingen .
LK[V]MF[SO]	amb-spron	2	3	Verzinnen jullie oplossingen ?
MF[SO]VC[V]	amb-spron	2	3	Omdat jullie oplossingen verzinnen .
VF[S]LK[V]MF[O]	amb-spron	1	3	Ze bestellen tijdschriften .
VF[O]LK[V]MF[S]	amb-spron	3	1	Tijdschriften bestellen ze .
VF[ADV]LK[V]MF[SO]	amb-spron	3	4	Daarom bestellen ze tijdschriften .
LK[V]MF[SO]	amb-spron	2	3	Bestellen ze tijdschriften ?
MF[SO]VC[V]	amb-spron	2	3	Omdat ze tijdschriften bestellen .
VF[S]LK[V]MF[O]	amb-spron	1	3	Ze scheren baarden .
VF[O]LK[V]MF[S]	amb-spron	3	1	Baarden scheren ze .
VF[ADV]LK[V]MF[SO]	amb-spron	3	4	Daarom scheren ze baarden .
LK[V]MF[SO]	amb-spron	2	3	Scheren ze baarden ?
MF[SO]VC[V]	amb-spron	2	3	Omdat ze baarden scheren .
VF[S]LK[V]MF[O]	amb-spron	1	4	Ze drinken kopjes koffie .
VF[O]LK[V]MF[S]	amb-spron	4	2	Kopjes koffie drinken ze .
VF[ADV]LK[V]MF[SO]	amb-spron	3	5	Daarom drinken ze kopjes koffie .
LK[V]MF[SO]	amb-spron	2	4	Drinken ze kopjes koffie ?
MF[SO]VC[V]	amb-spron	2	4	Omdat ze kopjes koffie drinken .
VF[S]LK[V]MF[O]	amb-spron	1	3	Ze schrijven romans .
VF[O]LK[V]MF[S]	amb-spron	3	1	Romans schrijven ze .
VF[ADV]LK[V]MF[SO]	amb-spron	3	4	Daarom schrijven ze romans .
LK[V]MF[SO]	amb-spron	2	3	Schrijven ze romans ?
MF[SO]VC[V]	amb-spron	2	3	Omdat ze romans schrijven .
VF[S]LK[V]MF[O]	amb-spron	1	3	Jullie beginnen onderhandelingen .
VF[O]LK[V]MF[S]	amb-spron	3	1	Onderhandelingen beginnen jullie .
VF[ADV]LK[V]MF[SO]	amb-spron	3	4	Daarom beginnen jullie onderhandelingen .
LK[V]MF[SO]	amb-spron	2	3	Beginnen jullie onderhandelingen ?
MF[SO]VC[V]	amb-spron	2	3	Omdat jullie onderhandelingen beginnen .
VF[S]LK[V]MF[O]	amb-spron	1	3	Jullie krijgen basissalarissen .
VF[O]LK[V]MF[S]	amb-spron	3	1	Basissalarissen krijgen jullie .
VF[ADV]LK[V]MF[SO]	amb-spron	3	4	Daarom krijgen jullie basissalarissen .
LK[V]MF[SO]	amb-spron	2	3	Krijgen jullie basissalarissen ?
MF[SO]VC[V]	amb-spron	2	3	Omdat jullie basissalarissen krijgen .
VF[S]LK[V]MF[O]	amb-spron	1	3	Ze bouwen hekken .
VF[O]LK[V]MF[S]	amb-spron	3	1	Hekken bouwen ze .
VF[ADV]LK[V]MF[SO]	amb-spron	3	4	Daarom bouwen ze hekken .
LK[V]MF[SO]	amb-spron	2	3	Bouwen ze hekken ?
MF[SO]VC[V]	amb-spron	2	3	Omdat ze hekken bouwen .
VF[S]LK[V]MF[O]	amb-spron	1	3	Ze winnen toeren .
VF[O]LK[V]MF[S]	amb-spron	3	1	Toeren winnen ze .
VF[ADV]LK[V]MF[SO]	amb-spron	3	4	Daarom winnen ze toeren .
LK[V]MF[SO]	amb-spron	2	3	Winnen ze toeren ?
MF[SO]VC[V]	amb-spron	2	3	Omdat ze toeren winnen .
VF[S]LK[V]MF[O]	amb-spron	1	3	Jullie regelen constructies .
VF[O]LK[V]MF[S]	amb-spron	3	1	Constructies regelen jullie .
VF[ADV]LK[V]MF[SO]	amb-spron	3	4	Daarom regelen jullie constructies .
LK[V]MF[SO]	amb-spron	2	3	Regelen jullie constructies ?
MF[SO]VC[V]	amb-spron	2	3	Omdat jullie constructies regelen .
VF[S]LK[V]MF[O]	aux-spron	1	3	Hij zal aanvallen plannen .
VF[O]LK[V]MF[S]	aux-spron	3	1	Aanvallen zal hij plannen .
VF[ADV]LK[V]MF[SO]	aux-spron	3	4	Daarom zal hij aanvallen plannen .
LK[V]MF[SO]	aux-spron	2	3	Zal hij aanvallen plannen ?
MF[SO]VC[V]	aux-spron	2	3	Omdat hij aanvallen zal plannen .
VF[S]LK[V]MF[O]	aux-spron	1	4	Zij zullen een dubbelleven leven .
VF[O]LK[V]MF[S]	aux-spron	4	2	Een dubbelleven zullen zij leven .
VF[ADV]LK[V]MF[SO]	aux-spron	3	5	Daarom zullen zij een dubbelleven leven .
LK[V]MF[SO]	aux-spron	2	4	Zullen zij een dubbelleven leven ?
MF[SO]VC[V]	aux-spron	2	4	Omdat zij een dubbelleven zullen leven .
VF[S]LK[V]MF[O]	aux-spron	1	3	Hij zal opnames synchroniseren .
VF[O]LK[V]MF[S]	aux-spron	3	1	Opnames zal hij synchroniseren .
VF[ADV]LK[V]MF[SO]	aux-spron	3	4	Daarom zal hij opnames synchroniseren .
LK[V]MF[SO]	aux-spron	2	3	Zal hij opnames synchroniseren ?
MF[SO]VC[V]	aux-spron	2	3	Omdat hij opnames zal synchroniseren .
VF[S]LK[V]MF[O]	aux-spron	1	4	We zullen een droombruiloft repeteren .
VF[O]LK[V]MF[S]	aux-spron	4	2	Een droombruiloft zullen we repeteren .
VF[ADV]LK[V]MF[SO]	aux-spron	3	5	Daarom zullen we een droombruiloft repeteren .
LK[V]MF[SO]	aux-spron	2	4	Zullen we een droombruiloft repeteren ?
MF[SO]VC[V]	aux-spron	2	4	Omdat we een droombruiloft zullen repeteren .
VF[S]LK[V]MF[O]	aux-spron	1	3	Hij zal kunstwerken vernielen .
VF[O]LK[V]MF[S]	aux-spron	3	1	Kunstwerken zal hij vernielen .
VF[ADV]LK[V]MF[SO]	aux-spron	3	4	Daarom zal hij kunstwerken vernielen .
LK[V]MF[SO]	aux-spron	2	3	Zal hij kunstwerken vernielen ?
MF[SO]VC[V]	aux-spron	2	3	Omdat hij kunstwerken zal vernielen .
VF[S]LK[V]MF[O]	aux-spron	1	4	Zij zullen een oplossing verzinnen .
VF[O]LK[V]MF[S]	aux-spron	4	2	Een oplossing zullen zij verzinnen .
VF[ADV]LK[V]MF[SO]	aux-spron	3	5	Daarom zullen zij een oplossing verzinnen .
LK[V]MF[SO]	aux-spron	2	4	Zullen zij een oplossing verzinnen ?
MF[SO]VC[V]	aux-spron	2	4	Omdat zij een oplossing zullen verzinnen .
VF[S]LK[V]MF[O]	aux-spron	1	3	Ik zal tijdschriften bestellen .
VF[O]LK[V]MF[S]	aux-spron	3	1	Tijdschriften zal ik bestellen .
VF[ADV]LK[V]MF[SO]	aux-spron	3	4	Daarom zal ik tijdschriften bestellen .
LK[V]MF[SO]	aux-spron	2	3	Zal ik tijdschriften bestellen ?
MF[SO]VC[V]	aux-spron	2	3	Omdat ik tijdschriften zal bestellen .
VF[S]LK[V]MF[O]	aux-spron	1	3	Hij zal baarden scheren .
VF[O]LK[V]MF[S]	aux-spron	3	1	Baarden zal hij scheren .
VF[ADV]LK[V]MF[SO]	aux-spron	3	4	Daarom zal hij baarden scheren .
LK[V]MF[SO]	aux-spron	2	3	Zal hij baarden scheren ?
MF[SO]VC[V]	aux-spron	2	3	Omdat hij baarden zal scheren .
VF[S]LK[V]MF[O]	aux-spron	1	5	Jullie zullen een kopje koffie drinken .
VF[O]LK[V]MF[S]	aux-spron	5	3	Een kopje koffie zullen jullie drinken .
VF[ADV]LK[V]MF[SO]	aux-spron	3	6	Daarom zullen jullie een kopje koffie drinken .
LK[V]MF[SO]	aux-spron	2	5	Zullen jullie een kopje koffie drinken ?
MF[SO]VC[V]	aux-spron	2	5	Omdat jullie een kopje koffie zullen drinken .
VF[S]LK[V]MF[O]	aux-spron	1	3	Hij zal romans schrijven .
VF[O]LK[V]MF[S]	aux-spron	3	1	Romans zal hij schrijven .
VF[ADV]LK[V]MF[SO]	aux-spron	3	4	Daarom zal hij romans schrijven .
LK[V]MF[SO]	aux-spron	2	3	Zal hij romans schrijven ?
MF[SO]VC[V]	aux-spron	2	3	Omdat hij romans zal schrijven .
VF[S]LK[V]MF[O]	aux-spron	1	4	We zullen een onderhandeling beginnen .
VF[O]LK[V]MF[S]	aux-spron	4	2	Een onderhandeling zullen we beginnen .
VF[ADV]LK[V]MF[SO]	aux-spron	3	5	Daarom zullen we een onderhandeling beginnen .
LK[V]MF[SO]	aux-spron	2	4	Zullen we een onderhandeling beginnen ?
MF[SO]VC[V]	aux-spron	2	4	Omdat we een onderhandeling zullen beginnen .
VF[S]LK[V]MF[O]	aux-spron	1	4	Jullie zullen een basissalaris krijgen .
VF[O]LK[V]MF[S]	aux-spron	4	2	Een basissalaris zullen jullie krijgen .
VF[ADV]LK[V]MF[SO]	aux-spron	3	5	Daarom zullen jullie een basissalaris krijgen .
LK[V]MF[SO]	aux-spron	2	4	Zullen jullie een basissalaris krijgen ?
MF[SO]VC[V]	aux-spron	2	4	Omdat jullie een basissalaris zullen krijgen .
VF[S]LK[V]MF[O]	aux-spron	1	4	We zullen een hek bouwen .
VF[O]LK[V]MF[S]	aux-spron	4	2	Een hek zullen we bouwen .
VF[ADV]LK[V]MF[SO]	aux-spron	3	5	Daarom zullen we een hek bouwen .
LK[V]MF[SO]	aux-spron	2	4	Zullen we een hek bouwen ?
MF[SO]VC[V]	aux-spron	2	4	Omdat we een hek zullen bouwen .
VF[S]LK[V]MF[O]	aux-spron	1	4	Jullie zullen een toer winnen .
VF[O]LK[V]MF[S]	aux-spron	4	2	Een toer zullen jullie winnen .
VF[ADV]LK[V]MF[SO]	aux-spron	3	5	Daarom zullen jullie een toer winnen .
LK[V]MF[SO]	aux-spron	2	4	Zullen jullie een toer winnen ?
MF[SO]VC[V]	aux-spron	2	4	Omdat jullie een toer zullen winnen .
VF[S]LK[V]MF[O]	aux-spron	1	3	Hij zal constructies regelen .
VF[O]LK[V]MF[S]	aux-spron	3	1	Constructies zal hij regelen .
VF[ADV]LK[V]MF[SO]	aux-spron	3	4	Daarom zal hij constructies regelen .
LK[V]MF[SO]	aux-spron	2	3	Zal hij constructies regelen ?
MF[SO]VC[V]	aux-spron	2	3	Omdat hij constructies zal regelen .
VF[S]LK[V]MF[O]	base-opron	2	4	De generaals plannen het .
VF[O]LK[V]MF[S]	base-opron	4	1	Het plannen de generaals .
VF[ADV]LK[V]MF[SO]	base-opron	4	5	Daarom plannen de generaals het .
LK[V]MF[SO]	base-opron	3	4	Plannen de generaals het ?
MF[SO]VC[V]	base-opron	3	4	Omdat de generaals het plannen .
VF[S]LK[V]MF[O]	base-opron	2	4	De partners beleven het .
VF[O]LK[V]MF[S]	base-opron	4	1	Het beleven de partners .
VF[ADV]LK[V]MF[SO]	base-opron	4	5	Daarom beleven de partners het .
LK[V]MF[SO]	base-opron	3	4	Beleven de partners het ?
MF[SO]VC[V]	base-opron	3	4	Omdat de partners het beleven .
VF[S]LK[V]MF[O]	base-opron	2	4	De journalisten synchroniseren het .
VF[O]LK[V]MF[S]	base-opron	4	1	Het synchroniseren de journalisten .
VF[ADV]LK[V]MF[SO]	base-opron	4	5	Daarom synchroniseren de journalisten het .
LK[V]MF[SO]	base-opron	3	4	Synchroniseren de journalisten het ?
MF[SO]VC[V]	base-opron	3	4	Omdat de journalisten het synchroniseren .
VF[S]LK[V]MF[O]	base-opron	2	4	De vriendinnen repeteren het .
VF[O]LK[V]MF[S]	base-opron	4	1	Het repeteren de vriendinnen .
VF[ADV]LK[V]MF[SO]	base-opron	4	5	Daarom repeteren de vriendinnen het .
LK[V]MF[SO]	base-opron	3	4	Repeteren de vriendinnen het ?
MF[SO]VC[V]	base-opron	3	4	Omdat de vriendinnen het repeteren .
VF[S]LK[V]MF[O]	base-opron	2	4	De voorbijgangers vernielen het .
VF[O]LK[V]MF[S]	base-opron	4	1	Het vernielen de voorbijgangers .
VF[ADV]LK[V]MF[SO]	base-opron	4	5	Daarom vernielen de voorbijgangers het .
LK[V]MF[SO]	base-opron	3	4	Vernielen de voorbijgangers het ?
MF[SO]VC[V]	base-opron	3	4	Omdat de voorbijgangers het vernielen .
VF[S]LK[V]MF[O]	base-opron	2	4	De kinderen verzinnen het .
VF[O]LK[V]MF[S]	base-opron	4	1	Het verzinnen de kinderen .
VF[ADV]LK[V]MF[SO]	base-opron	4	5	Daarom verzinnen de kinderen het .
LK[V]MF[SO]	base-opron	3	4	Verzinnen de kinderen het ?
MF[SO]VC[V]	base-opron	3	4	Omdat de kinderen het verzinnen .
VF[S]LK[V]MF[O]	base-opron	2	4	De lezers bestellen het .
VF[O]LK[V]MF[S]	base-opron	4	1	Het bestellen de lezers .
VF[ADV]LK[V]MF[SO]	base-opron	4	5	Daarom bestellen de lezers het .
LK[V]MF[SO]	base-opron	3	4	Bestellen de lezers het ?
MF[SO]VC[V]	base-opron	3	4	Omdat de lezers het bestellen .
VF[S]LK[V]MF[O]	base-opron	2	4	De mannen scheren het .
VF[O]LK[V]MF[S]	base-opron	4	1	Het scheren de mannen .
VF[ADV]LK[V]MF[SO]	base-opron	4	5	Daarom scheren de mannen het .
LK[V]MF[SO]	base-opron	3	4	Scheren de mannen het ?
MF[SO]VC[V]	base-opron	3	4	Omdat de mannen het scheren .
VF[S]LK[V]MF[O]	base-opron	2	4	De moeders drinken het .
VF[O]LK[V]MF[S]	base-opron	4	1	Het drinken de moeders .
VF[ADV]LK[V]MF[SO]	base-opron	4	5	Daarom drinken de moeders het .
LK[V]MF[SO]	base-opron	3	4	Drinken de moeders het ?
MF[SO]VC[V]	base-opron	3	4	Omdat de moeders het drinken .
VF[S]LK[V]MF[O]	base-opron	2	4	De schrijvers schrijven het .
VF[O]LK[V]MF[S]	base-opron	4	1	Het schrijven de schrijvers .
VF[ADV]LK[V]MF[SO]	base-opron	4	5	Daarom schrijven de schrijvers het .
LK[V]MF[SO]	base-opron	3	4	Schrijven de schrijvers het ?
MF[SO]VC[V]	base-opron	3	4	Omdat de schrijvers het schrijven .
VF[S]LK[V]MF[O]	base-opron	2	4	De politici beginnen het .
VF[O]LK[V]MF[S]	base-opron	4	1	Het beginnen de politici .
VF[ADV]LK[V]MF[SO]	base-opron	4	5	Daarom beginnen de politici het .
LK[V]MF[SO]	base-opron	3	4	Beginnen de politici het ?
MF[SO]VC[V]	base-opron	3	4	Omdat de politici het beginnen .
VF[S]LK[V]MF[O]	base-opron	2	4	De parlementsleden krijgen het .
VF[O]LK[V]MF[S]	base-opron	4	1	Het krijgen de parlementsleden .
VF[ADV]LK[V]MF[SO]	base-opron	4	5	Daarom krijgen de parlementsleden het .
LK[V]MF[SO]	base-opron	3	4	Krijgen de parlementsleden het ?
MF[SO]VC[V]	base-opron	3	4	Omdat de parlementsleden het krijgen .
VF[S]LK[V]MF[O]	base-opron	2	4	De boeren bouwen het .
VF[O]LK[V]MF[S]	base-opron	4	1	Het bouwen de boeren .
VF[ADV]LK[V]MF[SO]	base-opron	4	5	Daarom bouwen de boeren het .
LK[V]MF[SO]	base-opron	3	4	Bouwen de boeren het ?
MF[SO]VC[V]	base-opron	3	4	Omdat de boeren het bouwen .
VF[S]LK[V]MF[O]	base-opron	2	4	De sportvrouwen winnen het .
VF[O]LK[V]MF[S]	base-opron	4	1	Het winnen de sportvrouwen .
VF[ADV]LK[V]MF[SO]	base-opron	4	5	Daarom winnen de sportvrouwen het .
LK[V]MF[SO]	base-opron	3	4	Winnen de sportvrouwen het ?
MF[SO]VC[V]	base-opron	3	4	Omdat de sportvrouwen het winnen .
VF[S]LK[V]MF[O]	base-opron	2	4	De aannemers regelen het .
VF[O]LK[V]MF[S]	base-opron	4	1	Het regelen de aannemers .
VF[ADV]LK[V]MF[SO]	base-opron	4	5	Daarom regelen de aannemers het .
LK[V]MF[SO]	base-opron	3	4	Regelen de aannemers het ?
MF[SO]VC[V]	base-opron	3	4	Omdat de aannemers het regelen .
VF[S]LK[V]MF[O]	amb-opron	2	4	De generaal plant het .
VF[O]LK[V]MF[S]	amb-opron	4	1	Het plant de generaal .
VF[ADV]LK[V]MF[SO]	amb-opron	4	5	Daarom plant de generaal het .
LK[V]MF[SO]	amb-opron	3	4	Plant de generaal het ?
MF[SO]VC[V]	amb-opron	3	4	Omdat de generaal het plant .
VF[S]LK[V]MF[O]	amb-opron	2	4	De partner beleeft het .
VF[O]LK[V]MF[S]	amb-opron	4	1	Het beleeft de partner .
VF[ADV]LK[V]MF[SO]	amb-opron	4	5	Daarom beleeft de partner het .
LK[V]MF[SO]	amb-opron	3	4	Beleeft de partner het ?
MF[SO]VC[V]	amb-opron	3	4	Omdat de partner het beleeft .
VF[S]LK[V]MF[O]	amb-opron	2	4	De journalist synchroniseert het .
VF[O]LK[V]MF[S]	amb-opron	4	1	Het synchroniseert de journalist .
VF[ADV]LK[V]MF[SO]	amb-opron	4	5	Daarom synchroniseert de journalist het .
LK[V]MF[SO]	amb-opron	3	4	Synchroniseert de journalist het ?
MF[SO]VC[V]	amb-opron	3	4	Omdat de journalist het synchroniseert .
VF[S]LK[V]MF[O]	amb-opron	2	4	De vriendin repeteert het .
VF[O]LK[V]MF[S]	amb-opron	4	1	Het repeteert de vriendin .
VF[ADV]LK[V]MF[SO]	amb-opron	4	5	Daarom repeteert de vriendin het .
LK[V]MF[SO]	amb-opron	3	4	Repeteert de vriendin het ?
MF[SO]VC[V]	amb-opron	3	4	Omdat de vriendin het repeteert .
VF[S]LK[V]MF[O]	amb-opron	2	4	De voorbijganger vernielt het .
VF[O]LK[V]MF[S]	amb-opron	4	1	Het vernielt de voorbijganger .
VF[ADV]LK[V]MF[SO]	amb-opron	4	5	Daarom vernielt de voorbijganger het .
LK[V]MF[SO]	amb-opron	3	4	Vernielt de voorbijganger het ?
MF[SO]VC[V]	amb-opron	3	4	Omdat de voorbijganger het vernielt .
VF[S]LK[V]MF[O]	amb-opron	2	4	Het kind verzint het .
VF[O]LK[V]MF[S]	amb-opron	4	1	Het verzint het kind .
VF[ADV]LK[V]MF[SO]	amb-opron	4	5	Daarom verzint het kind het .
LK[V]MF[SO]	amb-opron	3	4	Verzint het kind het ?
MF[SO]VC[V]	amb-opron	3	4	Omdat het kind het verzint .
VF[S]LK[V]MF[O]	amb-opron	2	4	De lezer bestelt het .
VF[O]LK[V]MF[S]	amb-opron	4	1	Het bestelt de lezer .
VF[ADV]LK[V]MF[SO]	amb-opron	4	5	Daarom bestelt de lezer het .
LK[V]MF[SO]	amb-opron	3	4	Bestelt de lezer het ?
MF[SO]VC[V]	amb-opron	3	4	Omdat de lezer het bestelt .
VF[S]LK[V]MF[O]	amb-opron	2	4	De man scheert het .
VF[O]LK[V]MF[S]	amb-opron	4	1	Het scheert de man .
VF[ADV]LK[V]MF[SO]	amb-opron	4	5	Daarom scheert de man het .
LK[V]MF[SO]	amb-opron	3	4	Scheert de man het ?
MF[SO]VC[V]	amb-opron	3	4	Omdat de man het scheert .
VF[S]LK[V]MF[O]	amb-opron	2	4	De moeder drinkt het .
VF[O]LK[V]MF[S]	amb-opron	4	1	Het drinkt de moeder .
VF[ADV]LK[V]MF[SO]	amb-opron	4	5	Daarom drinkt de moeder het .
LK[V]MF[SO]	amb-opron	3	4	Drinkt de moeder het ?
MF[SO]VC[V]	amb-opron	3	4	Omdat de moeder het drinkt .
VF[S]LK[V]MF[O]	amb-opron	2	4	De schrijver schrijft het .
VF[O]LK[V]MF[S]	amb-opron	4	1	Het schrijft de schrijver .
VF[ADV]LK[V]MF[SO]	amb-opron	4	5	Daarom schrijft de schrijver het .
LK[V]MF[SO]	amb-opron	3	4	Schrijft de schrijver het ?
MF[SO]VC[V]	amb-opron	3	4	Omdat de schrijver het schrijft .
VF[S]LK[V]MF[O]	amb-opron	2	4	De politicus begint het .
VF[O]LK[V]MF[S]	amb-opron	4	1	Het begint de politicus .
VF[ADV]LK[V]MF[SO]	amb-opron	4	5	Daarom begint de politicus het .
LK[V]MF[SO]	amb-opron	3	4	Begint de politicus het ?
MF[SO]VC[V]	amb-opron	3	4	Omdat de politicus het begint .
VF[S]LK[V]MF[O]	amb-opron	2	4	Het parlementslid krijgt het .
VF[O]LK[V]MF[S]	amb-opron	4	1	Het krijgt het parlementslid .
VF[ADV]LK[V]MF[SO]	amb-opron	4	5	Daarom krijgt het parlementslid het .
LK[V]MF[SO]	amb-opron	3	4	Krijgt het parlementslid het ?
MF[SO]VC[V]	amb-opron	3	4	Omdat het parlementslid het krijgt .
VF[S]LK[V]MF[O]	amb-opron	2	4	De boer bouwt het .
VF[O]LK[V]MF[S]	amb-opron	4	1	Het bouwt de boer .
VF[ADV]LK[V]MF[SO]	amb-opron	4	5	Daarom bouwt de boer het .
LK[V]MF[SO]	amb-opron	3	4	Bouwt de boer het ?
MF[SO]VC[V]	amb-opron	3	4	Omdat de boer het bouwt .
VF[S]LK[V]MF[O]	amb-opron	2	4	De sportvrouw wint het .
VF[O]LK[V]MF[S]	amb-opron	4	1	Het wint de sportvrouw .
VF[ADV]LK[V]MF[SO]	amb-opron	4	5	Daarom wint de sportvrouw het .
LK[V]MF[SO]	amb-opron	3	4	Wint de sportvrouw het ?
MF[SO]VC[V]	amb-opron	3	4	Omdat de sportvrouw het wint .
VF[S]LK[V]MF[O]	amb-opron	2	4	De aannemer regelt het .
VF[O]LK[V]MF[S]	amb-opron	4	1	Het regelt de aannemer .
VF[ADV]LK[V]MF[SO]	amb-opron	4	5	Daarom regelt de aannemer het .
LK[V]MF[SO]	amb-opron	3	4	Regelt de aannemer het ?
MF[SO]VC[V]	amb-opron	3	4	Omdat de aannemer het regelt .
VF[S]LK[V]MF[O]	aux-opron	2	4	De generaals zullen het plannen .
VF[O]LK[V]MF[S]	aux-opron	4	1	Het zullen de generaals plannen .
VF[ADV]LK[V]MF[SO]	aux-opron	4	5	Daarom zullen de generaals het plannen .
